id,created_at,text
1243989492614057985,2020-03-28 19:53:01,b'RT @nicholaspaul26: Late last week @wolftivy and I attempted a broader conversation around the present crisis. We hit our stride about 24 m\xe2\x80\xa6'
1243989346551656453,2020-03-28 19:52:27,b'RT @palladiummag: We published the full transcript of our Digital Salon on Coronavirus Response with @WilliamAEden\nand @mattparlmer. \n\nIt\xe2\x80\x99s\xe2\x80\xa6'
1243985004134199296,2020-03-28 19:35:11,b'RT @ssica3003: @SamoBurja monasteries again https://t.co/34y1ZndNK5'
1243984972190380038,2020-03-28 19:35:04,"b'RT @eddowding: #Monasteries are some of the longest-lived institutions ever created. In this video, Samo Burja describes the potent mixture\xe2\x80\xa6'"
1243949565255897089,2020-03-28 17:14:22,b'RT @jasoncrawford: \xe2\x80\x9cThe American system of the 2020s \xe2\x80\xa6 has been staffed with people who know how to speak and make themselves appear blamel\xe2\x80\xa6'
1243788132085977089,2020-03-28 06:32:53,"b'RT @wolftivy: This honesty and self reflection is refreshing. Many making mistakes, few admitting them. She deserves props for actually lea\xe2\x80\xa6'"
1243773160392015872,2020-03-28 05:33:24,b'RT @SamoBurja: @NickPinkston @jasoncrawford 1. It exacerbated tensions between great powers notably. US-China relationship taking a beating\xe2\x80\xa6'
1243773080868012032,2020-03-28 05:33:05,b'@NickPinkston @jasoncrawford 1. It exacerbated tensions between great powers notably. US-China relationship taking\xe2\x80\xa6 https://t.co/X95zpVxyFm'
1243771961513144320,2020-03-28 05:28:38,b'@jamespoulos Great minds think alike'
1243771927388282880,2020-03-28 05:28:30,"b'RT @jamespoulos: The changing of the guard is happening now in real time \n\nThe long 20th century, which didn\xe2\x80\x99t start until 1914, is finally\xe2\x80\xa6'"
1243771844932415489,2020-03-28 05:28:10,b'@NickPinkston @jasoncrawford I think it is bigger.'
1243753897161703425,2020-03-28 04:16:51,"b'In retrospect, January 11th was an an eerie timing for me to ask this question. A week later I was worried about th\xe2\x80\xa6 https://t.co/QUKW3lruf0'"
1243753814039003136,2020-03-28 04:16:31,"b'The Long 20th century is over, it just ended. What comes next remains to be determined. https://t.co/9qJ6k75vF5'"
1243750830924115968,2020-03-28 04:04:40,b'RT @StephenPiment: Newsletter March 2020\nfrom @pashadelics\nhttps://t.co/H5o1oUMlUF'
1243749294873567234,2020-03-28 03:58:34,"b""RT @s_r_constantin: https://t.co/ipDqpvvAZa So you've got COVID-19 -- but you're probably gonna be fine.  What to do?\n\nThere's very little\xe2\x80\xa6"""
1243672891515736064,2020-03-27 22:54:58,b'@WilliamAEden @ArtirKel Thanks!'
1243669618515775488,2020-03-27 22:41:57,"b""@ArtirKel @WilliamAEden Reading the bill it makes sense as a MMT project. So I wasn't saying it is validated or inv\xe2\x80\xa6 https://t.co/CKIItzYVtP"""
1243652873012957184,2020-03-27 21:35:25,"b'@WilliamAEden Yes, I was curious as to what extent MMT has been quietly adopted as mainstream in light of recent congressional bill.'"
1243637093953236992,2020-03-27 20:32:43,b'cc @WilliamAEden'
1243637030594048000,2020-03-27 20:32:28,"b'Are taxes understood as creating demand for dollars, rather than as a method of fundraising by modern economists?'"
1243579351972470784,2020-03-27 16:43:16,b'Societies in decline have a difficult time reconciling new technologies with their values and institutions. \n\nI see\xe2\x80\xa6 https://t.co/LEkSkbztDQ'
1243437877234565121,2020-03-27 07:21:06,b'The market going up should be nice evidence that it has little to do with the actual economy.'
1243384220807909376,2020-03-27 03:47:53,b'Many finds around the world are misclassified as less ancient than they are. https://t.co/BIY8xyJxnm'
1243282259832008704,2020-03-26 21:02:44,"b""Excellent essay by @moveincircles. Let's move the discourse beyond simplistic nihilism or denunciation of post-mode\xe2\x80\xa6 https://t.co/UAFA2UJqDl"""
1243214841977831424,2020-03-26 16:34:50,"b""RT @SamoBurja: @callumflack Some good people too! But don't know all of them personally, so I say accounts. It is a mistake to conflate onl\xe2\x80\xa6"""
1243214769911246853,2020-03-26 16:34:33,"b""@callumflack Some good people too! But don't know all of them personally, so I say accounts. It is a mistake to con\xe2\x80\xa6 https://t.co/11jxcZD1tc"""
1243213929473429504,2020-03-26 16:31:13,b'@goingblondzo Bagels can be frozen.'
1243077255795888134,2020-03-26 07:28:07,"b""RT @mims: one bright spot in all this: am I the only one who finds his kids are more creative and less whiny now that they don't have to go\xe2\x80\xa6"""
1243076428775608332,2020-03-26 07:24:50,"b'A phrase that remains to be coined, but very much needed. https://t.co/V35PVMvgaT'"
1242950907060338688,2020-03-25 23:06:03,b'RT @nicholaspaul26: Today it hit me that the next few weeks will be the last days of life for thousands upon thousands of people in the Uni\xe2\x80\xa6'
1242947250415779840,2020-03-25 22:51:31,b'RT @reaIDickMNixon: 6 trillion and we are only getting one thousand dollars what the fuck is happening'
1242921120321290240,2020-03-25 21:07:42,"b""Perhaps, we won't be able to make meaningful progress in understanding political economy, until a different justifi\xe2\x80\xa6 https://t.co/FvVmsVsSYz"""
1242920829395955712,2020-03-25 21:06:32,"b'Denying political economy in favor of propping up economics, seems to be a peculiar American affectation brought ab\xe2\x80\xa6 https://t.co/CFm5XWcruz'"
1242920573539241984,2020-03-25 21:05:31,b'I doubt there is any intellectual coherent distinction between what is called the economy and what is called government.\n\n1/3'
1242904913534828545,2020-03-25 20:03:18,"b""@antoniogm @mgurri Gen X can't wield power because it never wanted to wield power. Boomers and Millennials do."""
1242707687759986689,2020-03-25 06:59:35,"b""RT @erikbryn: Overheard:\n\nThe one thing we've learned from this crisis is that if the Martians invaded earth, our first response would be t\xe2\x80\xa6"""
1242701676047257601,2020-03-25 06:35:42,"b""There isn't going to be an American revolution. https://t.co/V0Ap0DqJlS"""
1242641024448528389,2020-03-25 02:34:42,"b""I'm amazed at how stilted the political imagination of our era is. Not merely advocates of the status quo, but most\xe2\x80\xa6 https://t.co/0LD3qng2AI"""
1242564646441119744,2020-03-24 21:31:12,b'RT @SamoBurja: @wolftivy  interviews @OberonDL and @benlandautaylor of Bismarck Analysis on state-directed industrialization around the wor\xe2\x80\xa6'
1242564568624148480,2020-03-24 21:30:53,b'@wolftivy  interviews @OberonDL and @benlandautaylor of Bismarck Analysis on state-directed industrialization aroun\xe2\x80\xa6 https://t.co/davpHQkAbg'
1242507050350817280,2020-03-24 17:42:20,b'Left vs. right is more often than not arbitrary and path dependent. https://t.co/6YoITSb6rN'
1242491029313355777,2020-03-24 16:38:40,b'RT @simonbchen: It\xe2\x80\x99s entirely because of following tech Twitter including @balajis that I woke up from my complacency as a physician and st\xe2\x80\xa6'
1242320296561872896,2020-03-24 05:20:14,"b""RT @hamandcheese: As suboptimal as this crisis response has been, it's still a remarkable example of human social coordination that we all\xe2\x80\xa6"""
1242315055619702784,2020-03-24 04:59:25,b'@Aella_Girl Oat is not a nut.'
1242236972887728128,2020-03-23 23:49:08,"b'RT @_awbery_: \xe2\x80\x9cCivilization is anti-entropy...\xe2\x80\x9d\n3 minute excerpt of Peter Schwartz and @SamoBurja at the Long Now, discussing evolution and\xe2\x80\xa6'"
1242223004760694789,2020-03-23 22:53:38,"b""It has been 12 days since I wrote this essay and its call to action. Enough time for two doublings. \n\nWe're only a\xe2\x80\xa6 https://t.co/SropNck3Gt"""
1242138991605846016,2020-03-23 17:19:48,b'RT @balajis: Compiling a list of the official misinformation from press &amp; state.\n\n- Flu is more serious\n- Travel bans are overreacting\n- On\xe2\x80\xa6'
1242137792127234063,2020-03-23 17:15:02,b'RT @EricRWeinstein: We are now living the unthinkable because we couldn\xe2\x80\x99t discuss the unsayable in real time.'
1242137719876116481,2020-03-23 17:14:44,b'@EricRWeinstein Such is the nature of state backed social reality!'
1241973678859939840,2020-03-23 06:22:54,"b'RT @patrissimo: If you want a good collection of thinkers about #covid19 and institutions, @ClaremontInst put out this @theammind feature,\xe2\x80\xa6'"
1241961731150110720,2020-03-23 05:35:25,"b""Western states take other Western states seriously, so hopefully they learn from each other if they can't learn fro\xe2\x80\xa6 https://t.co/s4U7ER4tFR"""
1241952928727891968,2020-03-23 05:00:27,b'It is good to make predictions and follow up on them. https://t.co/gLAtjvKIJW'
1241950713455898626,2020-03-23 04:51:39,"b'RT @longnow: An Indian guru told @larrybrilliant his destiny was to work for the WHO to help eradicate smallpox, a 10,000-year-old disease\xe2\x80\xa6'"
1241950640294658049,2020-03-23 04:51:21,b'RT @nicholaspaul26: Sc\xc3\xa8ne de la peste de 1720 \xc3\xa0 la Tourette by French painter Michel Serre. Half the population of Marseille succumbed to p\xe2\x80\xa6'
1241900088022065153,2020-03-23 01:30:29,"b'RT @adamkotsko: Martin Luther: [looks directly at the camera, Office-style] https://t.co/s9EFy1IZPe'"
1241872725435539458,2020-03-22 23:41:45,b'RT @jamespoulos: Had to miss this first time around. Catch it the second.'
1241872330315296769,2020-03-22 23:40:11,b'\xf0\x9f\x91\x8c https://t.co/FhRZHpFGPc'
1241871285308649472,2020-03-22 23:36:01,b'@cathrynlavery Thank you for the correction!'
1241871173547225088,2020-03-22 23:35:35,b'@cathrynlavery Thank God.'
1241870175449649152,2020-03-22 23:31:37,"b'RT @WilliamAEden: If you\xe2\x80\x99ve been enjoying my twitter feed, and are interested in longer form discussion of the same topics, you can listen\xe2\x80\xa6'"
1241869741532123136,2020-03-22 23:29:53,"b'RT @theammind: The American system of the 2020s through the city, county, state, and up to the federal level has been staffed with people w\xe2\x80\xa6'"
1241834282022141952,2020-03-22 21:08:59,b'Well worth attending! https://t.co/KKpNF4bcNk'
1241633274759229440,2020-03-22 07:50:15,b'@atroyn As they usually are...'
1241613714962280450,2020-03-22 06:32:32,b'https://t.co/kMfOklIql1'
1241612741858582529,2020-03-22 06:28:40,"b'Watching Salyut 7, a Russian movie on how individual skill overcomes technical challenges and a dysfunctional burea\xe2\x80\xa6 https://t.co/FhFUd8onYl'"
1241593138189221888,2020-03-22 05:10:46,"b'RT @jasoncrawford: @SamoBurja See also what may be my all-time favorite @tylercowen piece: \xe2\x80\x9cVery often trends accumulate, often without muc\xe2\x80\xa6'"
1241579269454618624,2020-03-22 04:15:39,b'Appropriate wine for #plague https://t.co/O9uOv6vHRX'
1241578486797459456,2020-03-22 04:12:33,b'Evening charcuterie. https://t.co/nXGXQaIb9O'
1241570993656614912,2020-03-22 03:42:46,b'RT @jasoncrawford: \xe2\x80\x9cIn a time of true national emergency men who understand cease to worry about salaries or the details of contracts\xe2\x80\xa6 Litt\xe2\x80\xa6'
1241570965315715072,2020-03-22 03:42:40,b'RT @jasoncrawford: Why did US military R&amp;D do so well during WW2? In part because we had leaders with vision and foresight.\xc2\xa0A national mili\xe2\x80\xa6'
1241566598692876288,2020-03-22 03:25:18,"b'""military aircraft ... will deliver to ... [Italy] eight mobile teams of Russian medical virology specialists and d\xe2\x80\xa6 https://t.co/X4L3uTGY3F'"
1241543068534198273,2020-03-22 01:51:48,b'Our surprise came. #CoronavirusPandemic \n\nhttps://t.co/f6sPm1wRJI'
1241542134475284480,2020-03-22 01:48:06,"b""RT @nntaleb: The Ioannidis problem: these pseudoempirical idiots don't get that INSURANCE is cheaper than catastrophe, which is why under c\xe2\x80\xa6"""
1241536096585936898,2020-03-22 01:24:06,b'RT @Noahpinion: Life comes at you fast. https://t.co/Sm447eGiJD'
1241517813153411073,2020-03-22 00:11:27,b'RT @SamoBurja: @elonmusk heavy internet usage is likely to persist for the next few years. This might be the time to replace undersea cable\xe2\x80\xa6'
1241517745146966016,2020-03-22 00:11:11,b'@elonmusk heavy internet usage is likely to persist for the next few years. This might be the time to replace under\xe2\x80\xa6 https://t.co/nAFa4GcVur'
1241498308721250304,2020-03-21 22:53:57,b'RT @reedlake: @ibogost You may find this article by @SamoBurja of interest.\n \nhttps://t.co/PF9IQqgbkC https://t.co/phfulR1Iev'
1241498107528925185,2020-03-21 22:53:09,"b'RT @palladiummag: Pandemics are a recurrent feature of civilization. How are we to think about them? What institutions, strategies, and phi\xe2\x80\xa6'"
1241489670396981248,2020-03-21 22:19:37,b'Class explains so much because so few use it to make sense of American society. https://t.co/XVp2rocdK3'
1241479980317413376,2020-03-21 21:41:07,b'Some very good accounts on this list! https://t.co/Hhzr4vtfA1'
1241479651630833665,2020-03-21 21:39:49,b'It seems to always takes a Continental to build a predictive theory about Anglo society.'
1241479534416822272,2020-03-21 21:39:21,b'To understand the dysfunctions of the modern economy very much need a modern \xc3\x89mile Durkheim.'
1241464737872752640,2020-03-21 20:40:33,"b""RT @StephenPiment: Intriguing thread on Russia's response to COVID-19: https://t.co/WxrQtF1I5y"""
1241459321700880384,2020-03-21 20:19:02,"b'It is often assumed a sudden drop in oil prices would endanger Russian political stability, but if this institution\xe2\x80\xa6 https://t.co/WFottcIaC4'"
1241459063331962885,2020-03-21 20:18:00,"b""Russia is institutionally 'thin', look at their failure to re-industrialize after the USSR's collapse. (cc\xe2\x80\xa6 https://t.co/LVhIGkpdut"""
1241458275716968448,2020-03-21 20:14:52,b'Relevant:\n\nhttps://t.co/EXjW18adXa'
1241455537864114176,2020-03-21 20:04:00,"b""@Impact_Invest0r Certainly a possibility! We'll see in a month or so."""
1241455470956572672,2020-03-21 20:03:44,b'@razorsmile Indeed! Good to circle back in a month.'
1241455384218361856,2020-03-21 20:03:23,b'People discuss SARS as training up East Asian states. Perhaps in a similar way serious defense thinking on Bio-warf\xe2\x80\xa6 https://t.co/KuoDrlR2gb'
1241452838728790016,2020-03-21 19:53:16,b'A grim test of city governance. Best of luck to NYC! https://t.co/yrsQpUAHAH'
1241452335622057984,2020-03-21 19:51:16,"b""For all its flaws might Putin's Russia, be the most adaptive of the great powers in responding to unpredictable cri\xe2\x80\xa6 https://t.co/9apJ1ExhH5"""
1241441643451932672,2020-03-21 19:08:47,"b""@KarlEtzel Certainly in its theology! But I'm curious of American middle class practice."""
1241441556218839040,2020-03-21 19:08:26,"b'This is an interesting read! In light of it, it seems unclear what ended up being the stronger effect: Catholicism\xe2\x80\xa6 https://t.co/sfElkQVUwA'"
1241440931011637249,2020-03-21 19:05:57,b'This is a good counter-argument. Quakers are extremely effective per capita in terms of their impact and influence\xe2\x80\xa6 https://t.co/x2KEL3zXgm'
1241440701671342080,2020-03-21 19:05:02,"b""It is a very interesting culture! Do people have any books they'd recommend on it? https://t.co/j6uLQqv13z"""
1241420333120229378,2020-03-21 17:44:06,b'Is all American Christianity a variant of prosperity gospel?'
1241164436997427200,2020-03-21 00:47:16,"b""Nearly all of Tyler's predictions strike me as likely. Several of them are unfortunate. https://t.co/zGpBU7QKhq"""
1241157437320605696,2020-03-21 00:19:27,"b""RT @mattparlmer: This feels like it was a year ago. Nobody listened, and now we're heading for a huge number of deaths, a global economic d\xe2\x80\xa6"""
1241146390903808000,2020-03-20 23:35:33,b'RT @TheStalwart: Goldman predicts that over 2 million people are going to file for unemployment benefits this week. You can barely see the\xe2\x80\xa6'
1241145202502332416,2020-03-20 23:30:50,b'This is pretty bad. https://t.co/RkxJviI9cv'
1241143995276771328,2020-03-20 23:26:02,b'@stellar_tombs All senators should be asked this question.'
1241142884000083968,2020-03-20 23:21:37,b'Do we know the attendance of the Senatorial corona virus briefing? Three senators out of a hundred acting to preser\xe2\x80\xa6 https://t.co/7MfbjQ0xwg'
1241124799222394880,2020-03-20 22:09:45,"b'""South Korea has embraced a model of open information, public participation and widespread testing.""\n\nI haven\'t see\xe2\x80\xa6 https://t.co/wv3AI5NtQR'"
1241069112823930881,2020-03-20 18:28:29,b'RT @OpenPPEProject: This is exactly what we are working on. Please follow us for updates. https://t.co/JSsRpwFQpy'
1241064473483345920,2020-03-20 18:10:02,b'RT @bopanc: A Chinese expert states the obvious: European lockdowns are too lax https://t.co/ZzEJDkqGyg'
1240784466697576448,2020-03-19 23:37:24,"b'RT @longnow: Archaeologists have discovered a 25,000 year-old, 40 foot-wide circular structure built from the bones of 60 woolly mammoths:\xe2\x80\xa6'"
1240784364281028608,2020-03-19 23:36:59,"b'RT @patrickc: According to @OurWorldInData, countries that have each tested more people for Covid-19 than the US:\n\n- UAE\n- Kuwait\n- Russia'"
1240781770833813504,2020-03-19 23:26:41,"b""RT @mattparlmer: Twitter's algorithmic censors will now target tweets that contradict public health authorities so as to spread disinformat\xe2\x80\xa6"""
1240750354372808704,2020-03-19 21:21:51,"b'RT @KurteL10: I\xe2\x80\x99m on the COVID19 committee for my hospital. To be honest, most of my knowledge has been directly/indirectly obtained via so\xe2\x80\xa6'"
1240744957968699392,2020-03-19 21:00:24,"b'Some of the best things business models have done for people, were only done because they had to outcompete alterna\xe2\x80\xa6 https://t.co/bRobkeH7Qb'"
1240725190155231232,2020-03-19 19:41:51,"b'RT @wolftivy: Dont reject centralized information authority. Info auth is absolutely critical infrastructure for a society, especially give\xe2\x80\xa6'"
1240679713762193409,2020-03-19 16:41:09,"b""RT @mattparlmer: I've been working on an N95 mask production project with a team for about a week now. \n\nWe just got off the phone with NIO\xe2\x80\xa6"""
1240463393103855617,2020-03-19 02:21:34,"b""RT @browserdotsys: thank goodness when the next crisis hits I won't be able to find out about it early by following weirdos online https://\xe2\x80\xa6"""
1240457674073862144,2020-03-19 01:58:50,"b""RT @hamandcheese: Invest in Samo if you're looking for a reliable counter-cyclical civilizational asset par excellence. https://t.co/Ucb1he\xe2\x80\xa6"""
1240453410253496320,2020-03-19 01:41:54,b'RT @miltonwrites: The great projects which state capacity discourse highlights were established by a highly coordinated governing elite. Mo\xe2\x80\xa6'
1240424110766743553,2020-03-18 23:45:28,"b""RT @miltonwrites: We're going to see some great initiatives stepping in where America's failed state capacity is now being exposed. Hopeful\xe2\x80\xa6"""
1240421767086137345,2020-03-18 23:36:09,b'RT @longnow: Long Now Co-Founder @DannyHillis on the need for widespread serological testing to understand immunity to COVID-19: https://t.\xe2\x80\xa6'
1240389440813641728,2020-03-18 21:27:42,b'RT @mhartl: Samo Burja and his consulting firm Bismarck offer the kind of deep risk analysis that many organizations can benefit from in th\xe2\x80\xa6'
1240386846170865664,2020-03-18 21:17:24,"b'This exceeds my expectations, good job! https://t.co/wUIumHPb96'"
1240386449062547456,2020-03-18 21:15:49,"b""Great demand for Bismarck's services!\n\nSays good and bad things about our world unfortunately. Political risk and i\xe2\x80\xa6 https://t.co/K2oORYBDO2"""
1240332674272595968,2020-03-18 17:42:08,b'RT @tylercowen: My interview with Peter Suderman of Reason: https://t.co/VL9xCB5Yi9'
1240320680064778240,2020-03-18 16:54:28,b'RT @mr_scientism: America has an astonishingly efficient scapegoating mechanism. It quickly homed in on #TrumpLiedPeopleDied vs #ChinaLiedP\xe2\x80\xa6'
1240280385692381186,2020-03-18 14:14:21,"b'RT @TylerAlterman: Art Nouveau: that one time the humans succeeded at utopian aesthetics, and then forgot about it https://t.co/BN8x8aul4f'"
1240175846473662465,2020-03-18 07:18:57,"b'RT @simonbchen: As a Pathologist who follows COVID-19 issues closely from a medical perspective, I have to confess that I have learned far\xe2\x80\xa6'"
1240161492198023168,2020-03-18 06:21:55,"b'RT @newmodality: New, extended piece on our website:\nThe Economics of Culture, Values, and Meaning (Plus Bonus COVID19 Predictions).\n\nOur f\xe2\x80\xa6'"
1240084100020441088,2020-03-18 01:14:23,b'RT @benlandautaylor: Pretty disappointing to see so many otherwise smart people whose analysis of the Chinese coronavirus response consists\xe2\x80\xa6'
1239964536515350533,2020-03-17 17:19:17,"b'From the destruction of the library at Alexandria to the recent decline in rocket technology, history is littered w\xe2\x80\xa6 https://t.co/wWAC08DCIL'"
1239960894865457152,2020-03-17 17:04:49,"b'Tyler points out given our unique circumstances and tradeoffs we should be skeptical of proposals aimed at ""the eco\xe2\x80\xa6 https://t.co/tfzsugTzB2'"
1239779039167930369,2020-03-17 05:02:11,b'@bronzeagemantis He has become T H E O R B.'
1239770249907470336,2020-03-17 04:27:16,"b""I've yet to hear a convincing story either. https://t.co/kkqEcF46yT"""
1239769443980292097,2020-03-17 04:24:03,b'RT @wolftivy: Inertial guidance module for Peacekeeper ICBM. Uses high precision gimbals to keep a very robust sense of direction.\n\nStay on\xe2\x80\xa6'
1239769319304654850,2020-03-17 04:23:34,b'Perception management is often disinformation. It has consequences. https://t.co/oOfXlfRzHM'
1239766019549192192,2020-03-17 04:10:27,b'RT @mrbrown: Stay-Home Notice is serious business in Singapore. #COVID19 https://t.co/PEu7rDBvAS https://t.co/pO1gjYQPEi'
1239765902171631616,2020-03-17 04:09:59,"b'RT @donmoyn: Real-time evidence of flattening the curve. Lodi had the first Covid-19 case in Italy, and implemented a shutdown on Feb 23. B\xe2\x80\xa6'"
1239762625367429120,2020-03-17 03:56:58,b'RT @nicholaspaul26: I knew I forgot to stock up on something.'
1239738816786616320,2020-03-17 02:22:21,b'The last small gathering before a few weeks of solitude seemed the right occasion to open a bottle of Long Now wine\xe2\x80\xa6 https://t.co/RlrsYqAbhf'
1239730753140736000,2020-03-17 01:50:19,"b'RT @ben_r_hoffman: ""U.S. airlines are seeking more than $50 billion in government assistance, including $25 billion in direct grants and an\xe2\x80\xa6'"
1239723996372807680,2020-03-17 01:23:28,"b""@joemelt0 I don't these are the end times at all. What I mean is we shouldn't accept this new disease as part of the new normal."""
1239719655536603136,2020-03-17 01:06:13,b'@jasoncrawford cc @WilliamAEden re funding?'
